dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,rider_type,riders
28/6/2022,3,1,6,7,0,4,1,1,0.62,0.6061,0.61,0.1045,casual,24
28/6/2022,3,1,6,8,0,4,1,1,0.66,0.6212,0.5,0.1343,casual,40
28/6/2022,3,1,6,9,0,4,1,1,0.7,0.6515,0.54,0.1642,casual,33
28/6/2022,3,1,6,10,0,4,1,1,0.74,0.6667,0.48,0.194,casual,40
28/6/2022,3,1,6,11,0,4,1,1,0.8,0.697,0.31,0.194,casual,41
28/6/2022,3,1,6,12,0,4,1,1,0.84,0.7121,0.26,0.2836,casual,49
28/6/2022,3,1,6,13,0,4,1,1,0.86,0.7424,0.26,0.2239,casual,31
28/6/2022,3,1,6,14,0,4,1,1,0.86,0.7273,0.25,0.3284,casual,66
28/6/2022,3,1,6,15,0,4,1,1,0.86,0.7273,0.25,0.3284,casual,24
28/6/2022,3,1,6,16,0,4,1,1,0.88,0.7424,0.23,0.194,casual,56
28/6/2022,3,1,6,17,0,4,1,1,0.88,0.7424,0.22,0.194,casual,71
28/6/2022,3,1,6,18,0,4,1,1,0.86,0.7273,0.25,0.2239,casual,100
28/6/2022,3,1,6,19,0,4,1,1,0.84,0.7273,0.3,0.2985,casual,79
28/6/2022,3,1,6,20,0,4,1,1,0.82,0.7273,0.34,0.194,casual,71
28/6/2022,3,1,6,21,0,4,1,1,0.76,0.697,0.55,0.194,casual,89
28/6/2022,3,1,6,22,0,4,1,1,0.76,0.697,0.52,0.1642,casual,50
28/6/2022,3,1,6,23,0,4,1,1,0.74,0.6667,0.48,0.1343,casual,26
29/6/2022,3,1,6,0,0,5,1,1,0.74,0.6667,0.48,0.1343,casual,24
29/6/2022,3,1,6,1,0,5,1,1,0.74,0.6667,0.51,0.1642,casual,9
29/6/2022,3,1,6,2,0,5,1,1,0.72,0.6667,0.58,0.194,casual,3
29/6/2022,3,1,6,3,0,5,1,1,0.72,0.6667,0.58,0.194,casual,3
29/6/2022,3,1,6,4,0,5,1,1,0.7,0.6515,0.65,0.1642,casual,1
29/6/2022,3,1,6,5,0,5,1,1,0.7,0.6515,0.61,0.1045,casual,6
29/6/2022,3,1,6,6,0,5,1,2,0.7,0.6515,0.61,0.1642,casual,15
29/6/2022,3,1,6,7,0,5,1,1,0.7,0.6515,0.61,0.1045,casual,19
29/6/2022,3,1,6,8,0,5,1,2,0.74,0.6818,0.55,0.1045,casual,48
29/6/2022,3,1,6,9,0,5,1,1,0.76,0.697,0.55,0.1642,casual,39
29/6/2022,3,1,6,10,0,5,1,1,0.9,0.8333,0.39,0.2985,casual,32
29/6/2022,3,1,6,11,0,5,1,2,0.9,0.8485,0.42,0.2836,casual,51
29/6/2022,3,1,6,12,0,5,1,2,0.92,0.8788,0.4,0.2537,casual,53
29/6/2022,3,1,6,13,0,5,1,1,0.94,0.8788,0.38,0.194,casual,45
29/6/2022,3,1,6,14,0,5,1,1,0.96,0.9091,0.36,0.2239,casual,49
29/6/2022,3,1,6,15,0,5,1,1,0.96,0.9091,0.36,0,casual,47
29/6/2022,3,1,6,16,0,5,1,1,0.96,0.9091,0.36,0,casual,59
29/6/2022,3,1,6,17,0,5,1,1,0.98,0.9242,0.34,0.194,casual,82
29/6/2022,3,1,6,18,0,5,1,1,0.96,0.8636,0.31,0,casual,50
29/6/2022,3,1,6,19,0,5,1,1,0.9,0.8788,0.47,0.194,casual,60
29/6/2022,3,1,6,20,0,5,1,1,0.92,0.8939,0.42,0.2537,casual,53
29/6/2022,3,1,6,21,0,5,1,2,0.86,0.8333,0.53,0.194,casual,41
29/6/2022,3,1,6,22,0,5,1,3,0.82,0.8333,0.63,0.194,casual,34
29/6/2022,3,1,6,23,0,5,1,3,0.82,0.8333,0.63,0.194,casual,6
30/6/2022,3,1,6,0,0,6,0,3,0.64,0.5758,0.89,0.1642,casual,4
30/6/2022,3,1,6,1,0,6,0,3,0.64,0.5758,0.89,0.2239,casual,3
30/6/2022,3,1,6,2,0,6,0,2,0.64,0.5758,0.89,0,casual,7
30/6/2022,3,1,6,3,0,6,0,2,0.64,0.5758,0.89,0,casual,3
30/6/2022,3,1,6,4,0,6,0,2,0.62,0.5455,0.94,0,casual,3
30/6/2022,3,1,6,5,0,6,0,1,0.64,0.5758,0.89,0.1642,casual,3
30/6/2022,3,1,6,6,0,6,0,1,0.64,0.5758,0.89,0.1642,casual,6
30/6/2022,3,1,6,7,0,6,0,1,0.64,0.5758,0.89,0.1642,casual,10
30/6/2022,3,1,6,8,0,6,0,1,0.64,0.5758,0.89,0.1642,casual,26
30/6/2022,3,1,6,9,0,6,0,1,0.64,0.5758,0.89,0.1642,casual,41
30/6/2022,3,1,6,10,0,6,0,1,0.88,0.7727,0.3,0.2537,casual,96
30/6/2022,3,1,6,11,0,6,0,1,0.88,0.7727,0.3,0.2537,casual,102
30/6/2022,3,1,6,12,0,6,0,1,0.88,0.7727,0.3,0.2537,casual,143
30/6/2022,3,1,6,13,0,6,0,1,0.88,0.7727,0.3,0.2537,casual,105
30/6/2022,3,1,6,14,0,6,0,1,0.88,0.7727,0.3,0.2537,casual,114
30/6/2022,3,1,6,15,0,6,0,1,0.88,0.7727,0.3,0.2537,casual,117
30/6/2022,3,1,6,16,0,6,0,1,0.9,0.7879,0.29,0.1642,casual,109
30/6/2022,3,1,6,17,0,6,0,1,0.88,0.7727,0.32,0.1343,casual,131
30/6/2022,3,1,6,18,0,6,0,1,0.88,0.7879,0.35,0,casual,91
30/6/2022,3,1,6,19,0,6,0,1,0.84,0.7576,0.44,0.2537,casual,134
30/6/2022,3,1,6,20,0,6,0,1,0.82,0.7727,0.52,0.1642,casual,88
30/6/2022,3,1,6,21,0,6,0,1,0.82,0.7727,0.52,0.1642,casual,48
30/6/2022,3,1,6,22,0,6,0,1,0.78,0.7424,0.62,0.1642,casual,38
30/6/2022,3,1,6,23,0,6,0,1,0.78,0.7424,0.62,0.0896,casual,33
07/01/2022,3,1,7,0,0,0,0,1,0.76,0.7273,0.66,0,casual,27
07/01/2022,3,1,7,1,0,0,0,1,0.74,0.697,0.7,0.1343,casual,12
07/01/2022,3,1,7,2,0,0,0,1,0.72,0.697,0.74,0.0896,casual,21
07/01/2022,3,1,7,3,0,0,0,1,0.72,0.7121,0.84,0.1343,casual,6
07/01/2022,3,1,7,4,0,0,0,1,0.7,0.6667,0.79,0.194,casual,0
07/01/2022,3,1,7,5,0,0,0,1,0.68,0.6364,0.79,0.1045,casual,3
07/01/2022,3,1,7,6,0,0,0,1,0.7,0.6667,0.79,0.0896,casual,8
07/01/2022,3,1,7,7,0,0,0,1,0.74,0.697,0.7,0,casual,13
07/01/2022,3,1,7,8,0,0,0,1,0.78,0.7424,0.62,0.1045,casual,36
07/01/2022,3,1,7,9,0,0,0,1,0.82,0.7879,0.56,0,casual,51
07/01/2022,3,1,7,10,0,0,0,1,0.86,0.7879,0.44,0.2985,casual,98
07/01/2022,3,1,7,11,0,0,0,1,0.88,0.803,0.39,0.2239,casual,121
07/01/2022,3,1,7,12,0,0,0,1,0.9,0.8182,0.37,0.2239,casual,114
07/01/2022,3,1,7,13,0,0,0,1,0.92,0.8333,0.33,0.2537,casual,111
07/01/2022,3,1,7,14,0,0,0,1,0.92,0.8333,0.33,0.2537,casual,98
07/01/2022,3,1,7,15,0,0,0,1,0.9,0.8182,0.37,0.2836,casual,101
07/01/2022,3,1,7,16,0,0,0,1,0.92,0.8333,0.33,0.2985,casual,85
07/01/2022,3,1,7,17,0,0,0,1,0.92,0.803,0.26,0.2985,casual,90
07/01/2022,3,1,7,18,0,0,0,1,0.88,0.7727,0.32,0.3582,casual,95
07/01/2022,3,1,7,19,0,0,0,1,0.84,0.7424,0.39,0.1343,casual,103
07/01/2022,3,1,7,20,0,0,0,1,0.84,0.7424,0.39,0.1343,casual,88
07/01/2022,3,1,7,21,0,0,0,1,0.84,0.7424,0.39,0.1343,casual,77
07/01/2022,3,1,7,22,0,0,0,1,0.82,0.7424,0.43,0.1343,casual,41
07/01/2022,3,1,7,23,0,0,0,3,0.78,0.7121,0.52,0.1642,casual,22
07/02/2022,3,1,7,0,0,1,1,2,0.76,0.7121,0.58,0.2239,casual,12
07/02/2022,3,1,7,1,0,1,1,2,0.76,0.7121,0.58,0.194,casual,3
07/02/2022,3,1,7,2,0,1,1,2,0.74,0.6667,0.51,0.2537,casual,1
07/02/2022,3,1,7,3,0,1,1,2,0.72,0.6667,0.54,0.4179,casual,0
07/02/2022,3,1,7,4,0,1,1,2,0.72,0.6667,0.54,0.2985,casual,2
07/02/2022,3,1,7,5,0,1,1,2,0.72,0.6667,0.51,0,casual,3
07/02/2022,3,1,7,6,0,1,1,1,0.7,0.6515,0.58,0.1045,casual,4
07/02/2022,3,1,7,7,0,1,1,1,0.74,0.6667,0.51,0.1045,casual,8
07/02/2022,3,1,7,8,0,1,1,1,0.76,0.697,0.52,0.194,casual,20
07/02/2022,3,1,7,9,0,1,1,1,0.78,0.697,0.46,0.2537,casual,56
07/02/2022,3,1,7,10,0,1,1,1,0.8,0.7273,0.43,0.2537,casual,70
07/02/2022,3,1,7,11,0,1,1,1,0.84,0.7273,0.28,0.2985,casual,67
07/02/2022,3,1,7,12,0,1,1,1,0.84,0.7273,0.32,0.194,casual,74
07/02/2022,3,1,7,13,0,1,1,1,0.86,0.7576,0.34,0.2239,casual,74
07/02/2022,3,1,7,14,0,1,1,1,0.86,0.7576,0.34,0.2239,casual,79
07/02/2022,3,1,7,15,0,1,1,1,0.84,0.7424,0.36,0.194,casual,59
07/02/2022,3,1,7,16,0,1,1,1,0.84,0.7424,0.36,0.2836,casual,61
07/02/2022,3,1,7,17,0,1,1,1,0.84,0.7273,0.32,0.1343,casual,82
07/02/2022,3,1,7,18,0,1,1,1,0.84,0.7273,0.32,0.1642,casual,72
07/02/2022,3,1,7,19,0,1,1,1,0.78,0.697,0.43,0.1343,casual,71
07/02/2022,3,1,7,20,0,1,1,1,0.78,0.697,0.43,0.1343,casual,38
07/02/2022,3,1,7,21,0,1,1,1,0.76,0.6818,0.45,0.1343,casual,17
07/02/2022,3,1,7,22,0,1,1,1,0.74,0.6667,0.51,0.1642,casual,19
07/02/2022,3,1,7,23,0,1,1,1,0.74,0.6667,0.51,0.1045,casual,12
07/03/2022,3,1,7,0,0,2,1,1,0.72,0.6667,0.54,0,casual,9
07/03/2022,3,1,7,1,0,2,1,1,0.72,0.6667,0.58,0,casual,5
07/03/2022,3,1,7,2,0,2,1,1,0.72,0.6667,0.58,0,casual,2
07/03/2022,3,1,7,3,0,2,1,1,0.7,0.6515,0.65,0.1343,casual,0
07/03/2022,3,1,7,4,0,2,1,1,0.68,0.6364,0.65,0.1045,casual,0
07/03/2022,3,1,7,5,0,2,1,1,0.7,0.6515,0.61,0,casual,2
07/03/2022,3,1,7,6,0,2,1,1,0.7,0.6515,0.65,0.1343,casual,5
07/03/2022,3,1,7,7,0,2,1,1,0.74,0.6818,0.58,0,casual,21
07/03/2022,3,1,7,8,0,2,1,1,0.74,0.6818,0.62,0.0896,casual,42
07/03/2022,3,1,7,9,0,2,1,1,0.8,0.7424,0.49,0.1642,casual,46
07/03/2022,3,1,7,10,0,2,1,1,0.82,0.7424,0.43,0.2239,casual,56
07/03/2022,3,1,7,11,0,2,1,1,0.86,0.7576,0.34,0.194,casual,66
07/03/2022,3,1,7,12,0,2,1,1,0.88,0.7576,0.28,0.194,casual,74
07/03/2022,3,1,7,13,0,2,1,1,0.9,0.7727,0.25,0.1343,casual,80
07/03/2022,3,1,7,14,0,2,1,1,0.9,0.7727,0.25,0.194,casual,69
07/03/2022,3,1,7,15,0,2,1,2,0.9,0.7727,0.24,0,casual,71
07/03/2022,3,1,7,16,0,2,1,2,0.9,0.7727,0.24,0.194,casual,90
07/03/2022,3,1,7,17,0,2,1,2,0.86,0.7424,0.3,0.1642,casual,102
07/03/2022,3,1,7,18,0,2,1,2,0.86,0.7424,0.3,0,casual,85
07/03/2022,3,1,7,19,0,2,1,2,0.84,0.7424,0.36,0.1343,casual,66
07/03/2022,3,1,7,20,0,2,1,3,0.76,0.697,0.55,0.4925,casual,80
07/03/2022,3,1,7,21,0,2,1,2,0.7,0.6515,0.7,0.2836,casual,36
07/03/2022,3,1,7,22,0,2,1,1,0.68,0.6364,0.79,0.194,casual,26
07/03/2022,3,1,7,23,0,2,1,1,0.66,0.6061,0.83,0,casual,19
07/04/2022,3,1,7,0,1,3,0,1,0.68,0.6364,0.79,0.0896,casual,19
07/04/2022,3,1,7,1,1,3,0,1,0.68,0.6364,0.74,0,casual,27
07/04/2022,3,1,7,2,1,3,0,1,0.66,0.6061,0.83,0.1343,casual,27
07/04/2022,3,1,7,3,1,3,0,1,0.68,0.6364,0.74,0.194,casual,9
07/04/2022,3,1,7,4,1,3,0,1,0.68,0.6364,0.69,0.2537,casual,5
07/04/2022,3,1,7,5,1,3,0,1,0.66,0.6212,0.69,0,casual,5
07/04/2022,3,1,7,6,1,3,0,1,0.66,0.6212,0.69,0,casual,9
07/04/2022,3,1,7,7,1,3,0,1,0.68,0.6364,0.65,0,casual,10
07/04/2022,3,1,7,8,1,3,0,1,0.7,0.6515,0.61,0.1045,casual,43
07/04/2022,3,1,7,9,1,3,0,1,0.76,0.697,0.52,0,casual,90
07/04/2022,3,1,7,10,1,3,0,1,0.8,0.7273,0.46,0,casual,143
07/04/2022,3,1,7,11,1,3,0,1,0.82,0.7576,0.46,0.1343,casual,164
07/04/2022,3,1,7,12,1,3,0,1,0.86,0.7879,0.41,0.2239,casual,164
07/04/2022,3,1,7,13,1,3,0,1,0.9,0.8182,0.35,0,casual,177
07/04/2022,3,1,7,14,1,3,0,1,0.9,0.8182,0.37,0.1642,casual,190
07/04/2022,3,1,7,15,1,3,0,1,0.92,0.8485,0.35,0.2985,casual,155
07/04/2022,3,1,7,16,1,3,0,1,0.92,0.8485,0.35,0.2537,casual,163
07/04/2022,3,1,7,17,1,3,0,1,0.92,0.8485,0.35,0.2985,casual,161
07/04/2022,3,1,7,18,1,3,0,1,0.9,0.8485,0.42,0.194,casual,159
07/04/2022,3,1,7,19,1,3,0,1,0.86,0.803,0.47,0.2239,casual,177
07/04/2022,3,1,7,20,1,3,0,1,0.86,0.803,0.47,0.2239,casual,237
07/04/2022,3,1,7,21,1,3,0,1,0.84,0.803,0.53,0.1343,casual,222
07/04/2022,3,1,7,22,1,3,0,1,0.82,0.7879,0.56,0.2239,casual,175
07/04/2022,3,1,7,23,1,3,0,2,0.78,0.697,0.43,0.0896,casual,31
07/05/2022,3,1,7,0,0,4,1,1,0.74,0.6667,0.51,0.1045,casual,17
07/05/2022,3,1,7,1,0,4,1,1,0.74,0.6667,0.51,0.2836,casual,6
07/05/2022,3,1,7,2,0,4,1,1,0.74,0.6667,0.51,0,casual,4
07/05/2022,3,1,7,3,0,4,1,1,0.72,0.6667,0.54,0.194,casual,2
07/05/2022,3,1,7,4,0,4,1,1,0.72,0.6667,0.58,0,casual,0
07/05/2022,3,1,7,5,0,4,1,1,0.72,0.6818,0.62,0,casual,1
07/05/2022,3,1,7,6,0,4,1,1,0.72,0.6667,0.58,0,casual,3
07/05/2022,3,1,7,7,0,4,1,1,0.76,0.697,0.55,0,casual,27
07/05/2022,3,1,7,8,0,4,1,1,0.8,0.7424,0.49,0.1343,casual,36
07/05/2022,3,1,7,9,0,4,1,1,0.84,0.7879,0.49,0.2985,casual,47
07/05/2022,3,1,7,10,0,4,1,1,0.86,0.7879,0.44,0.3582,casual,69
07/05/2022,3,1,7,11,0,4,1,1,0.9,0.8182,0.35,0.2985,casual,107
07/05/2022,3,1,7,12,0,4,1,1,0.9,0.8182,0.35,0.3582,casual,88
07/05/2022,3,1,7,13,0,4,1,1,0.92,0.8333,0.33,0.2239,casual,129
07/05/2022,3,1,7,14,0,4,1,1,0.92,0.8333,0.33,0.3284,casual,87
07/05/2022,3,1,7,15,0,4,1,1,0.92,0.8333,0.33,0.3582,casual,71
07/05/2022,3,1,7,16,0,4,1,1,0.92,0.8333,0.33,0.2537,casual,109
07/05/2022,3,1,7,17,0,4,1,1,0.92,0.8485,0.35,0.1642,casual,114
07/05/2022,3,1,7,18,0,4,1,2,0.9,0.8333,0.39,0.3284,casual,96
07/05/2022,3,1,7,19,0,4,1,2,0.88,0.803,0.39,0.2537,casual,128
07/05/2022,3,1,7,20,0,4,1,2,0.86,0.7879,0.41,0.2239,casual,78
07/05/2022,3,1,7,21,0,4,1,1,0.84,0.7727,0.47,0.194,casual,91
07/05/2022,3,1,7,22,0,4,1,1,0.82,0.803,0.59,0.1343,casual,63
07/05/2022,3,1,7,23,0,4,1,1,0.8,0.7576,0.55,0.1642,casual,32
07/06/2022,3,1,7,0,0,5,1,1,0.78,0.7424,0.62,0.1343,casual,39
07/06/2022,3,1,7,1,0,5,1,1,0.78,0.7273,0.55,0.2239,casual,7
07/06/2022,3,1,7,2,0,5,1,1,0.76,0.7121,0.62,0.1343,casual,4
07/06/2022,3,1,7,3,0,5,1,2,0.74,0.697,0.7,0.194,casual,1
07/06/2022,3,1,7,4,0,5,1,1,0.74,0.697,0.66,0.2239,casual,2
07/06/2022,3,1,7,5,0,5,1,1,0.74,0.697,0.66,0.194,casual,4
07/06/2022,3,1,7,6,0,5,1,1,0.74,0.697,0.66,0.194,casual,4
07/06/2022,3,1,7,7,0,5,1,1,0.78,0.697,0.46,0.1343,casual,20
07/06/2022,3,1,7,8,0,5,1,1,0.8,0.7121,0.41,0.1642,casual,28
07/06/2022,3,1,7,9,0,5,1,1,0.82,0.7273,0.36,0.1343,casual,55
07/06/2022,3,1,7,10,0,5,1,1,0.86,0.7424,0.3,0,casual,80
07/06/2022,3,1,7,11,0,5,1,1,0.84,0.7273,0.32,0.0896,casual,92
07/06/2022,3,1,7,12,0,5,1,1,0.88,0.7576,0.28,0.1045,casual,111
07/06/2022,3,1,7,13,0,5,1,1,0.9,0.7879,0.27,0.1045,casual,99
07/06/2022,3,1,7,14,0,5,1,1,0.9,0.803,0.31,0.1642,casual,91
07/06/2022,3,1,7,15,0,5,1,1,0.92,0.8182,0.29,0.194,casual,79
07/06/2022,3,1,7,16,0,5,1,1,0.92,0.8182,0.29,0.1045,casual,69
07/06/2022,3,1,7,17,0,5,1,1,0.92,0.8182,0.29,0,casual,90
07/06/2022,3,1,7,18,0,5,1,1,0.9,0.803,0.33,0.2537,casual,106
07/06/2022,3,1,7,19,0,5,1,1,0.88,0.7879,0.35,0.2239,casual,112
07/06/2022,3,1,7,20,0,5,1,1,0.86,0.7727,0.39,0.1045,casual,91
07/06/2022,3,1,7,21,0,5,1,1,0.82,0.7727,0.52,0.1343,casual,77
07/06/2022,3,1,7,22,0,5,1,1,0.8,0.7576,0.55,0.194,casual,78
07/06/2022,3,1,7,23,0,5,1,1,0.8,0.7879,0.63,0.1045,casual,27
07/07/2022,3,1,7,0,0,6,0,1,0.78,0.7576,0.66,0.1343,casual,35
07/07/2022,3,1,7,1,0,6,0,1,0.76,0.7273,0.7,0.1642,casual,16
07/07/2022,3,1,7,2,0,6,0,1,0.76,0.7424,0.72,0.1642,casual,11
07/07/2022,3,1,7,3,0,6,0,1,0.74,0.7121,0.74,0.1343,casual,12
07/07/2022,3,1,7,4,0,6,0,1,0.74,0.7121,0.74,0.1642,casual,3
07/07/2022,3,1,7,5,0,6,0,1,0.74,0.7121,0.74,0.194,casual,2
07/07/2022,3,1,7,6,0,6,0,1,0.74,0.7121,0.74,0.1045,casual,4
07/07/2022,3,1,7,7,0,6,0,1,0.78,0.7576,0.66,0.1045,casual,8
07/07/2022,3,1,7,8,0,6,0,1,0.82,0.8333,0.63,0.194,casual,32
07/07/2022,3,1,7,9,0,6,0,1,0.84,0.8333,0.59,0.1642,casual,69
07/07/2022,3,1,7,10,0,6,0,1,0.92,0.8636,0.37,0.2239,casual,100
07/07/2022,3,1,7,11,0,6,0,1,0.94,0.8788,0.38,0.194,casual,122
07/07/2022,3,1,7,12,0,6,0,1,0.96,0.8636,0.31,0.3582,casual,124
07/07/2022,3,1,7,13,0,6,0,2,0.96,0.8636,0.31,0.2537,casual,116
07/07/2022,3,1,7,14,0,6,0,2,0.96,0.8636,0.3,0.1343,casual,105
07/07/2022,3,1,7,15,0,6,0,1,0.96,0.8485,0.26,0,casual,113
07/07/2022,3,1,7,16,0,6,0,1,1,0.8636,0.19,0.1642,casual,102
07/07/2022,3,1,7,17,0,6,0,1,0.96,0.8485,0.26,0.1343,casual,103
07/07/2022,3,1,7,18,0,6,0,1,0.94,0.8333,0.29,0.0896,casual,83
07/07/2022,3,1,7,19,0,6,0,1,0.92,0.8333,0.33,0.1343,casual,68
07/07/2022,3,1,7,20,0,6,0,1,0.9,0.8182,0.37,0.1642,casual,79
07/07/2022,3,1,7,21,0,6,0,1,0.88,0.7879,0.37,0.194,casual,51
07/07/2022,3,1,7,22,0,6,0,1,0.84,0.8333,0.59,0.194,casual,56
07/07/2022,3,1,7,23,0,6,0,1,0.84,0.8182,0.56,0.1642,casual,34
07/08/2022,3,1,7,0,0,0,0,1,0.82,0.7879,0.56,0.1343,casual,22
07/08/2022,3,1,7,1,0,0,0,1,0.82,0.7879,0.56,0.1045,casual,25
07/08/2022,3,1,7,2,0,0,0,1,0.82,0.7727,0.52,0.1045,casual,11
07/08/2022,3,1,7,3,0,0,0,1,0.8,0.7727,0.59,0.1045,casual,1
07/08/2022,3,1,7,4,0,0,0,1,0.78,0.7576,0.66,0.1045,casual,2
07/08/2022,3,1,7,5,0,0,0,1,0.78,0.7424,0.62,0,casual,1
07/08/2022,3,1,7,6,0,0,0,1,0.78,0.7727,0.7,0.1343,casual,5
07/08/2022,3,1,7,7,0,0,0,1,0.8,0.803,0.66,0,casual,19
07/08/2022,3,1,7,8,0,0,0,1,0.84,0.803,0.53,0.1343,casual,35
07/08/2022,3,1,7,9,0,0,0,1,0.86,0.8182,0.5,0.1045,casual,70
07/08/2022,3,1,7,10,0,0,0,1,0.9,0.8636,0.45,0,casual,85
07/08/2022,3,1,7,11,0,0,0,1,0.92,0.8939,0.42,0.2985,casual,120
07/08/2022,3,1,7,12,0,0,0,1,0.92,0.8939,0.42,0.194,casual,105
07/08/2022,3,1,7,13,0,0,0,1,0.94,0.8788,0.38,0.2537,casual,118
07/08/2022,3,1,7,14,0,0,0,1,0.96,0.9091,0.36,0.1642,casual,77
07/08/2022,3,1,7,15,0,0,0,3,0.92,0.8939,0.42,0.2836,casual,80
07/08/2022,3,1,7,16,0,0,0,2,0.8,0.803,0.66,0.2239,casual,65
07/08/2022,3,1,7,17,0,0,0,1,0.78,0.7424,0.59,0,casual,68
07/08/2022,3,1,7,18,0,0,0,1,0.78,0.7424,0.62,0.1045,casual,54
07/08/2022,3,1,7,19,0,0,0,1,0.78,0.7424,0.62,0.1642,casual,66
07/08/2022,3,1,7,20,0,0,0,1,0.76,0.7273,0.7,0.0896,casual,79
07/08/2022,3,1,7,21,0,0,0,1,0.76,0.7273,0.7,0.1343,casual,58
07/08/2022,3,1,7,22,0,0,0,3,0.74,0.697,0.7,0.0896,casual,12
07/08/2022,3,1,7,23,0,0,0,3,0.68,0.6364,0.83,0.0896,casual,25
07/09/2022,3,1,7,0,0,1,1,2,0.68,0.6364,0.89,0.0896,casual,6
07/09/2022,3,1,7,1,0,1,1,3,0.7,0.6667,0.89,0.1045,casual,5
07/09/2022,3,1,7,2,0,1,1,3,0.7,0.6667,0.89,0.194,casual,1
07/09/2022,3,1,7,3,0,1,1,3,0.7,0.6667,0.89,0.194,casual,0
07/09/2022,3,1,7,4,0,1,1,3,0.66,0.5909,0.89,0.3881,casual,1
07/09/2022,3,1,7,5,0,1,1,2,0.66,0.6061,0.83,0.2239,casual,1
07/09/2022,3,1,7,6,0,1,1,3,0.64,0.5758,0.89,0.2537,casual,6
07/09/2022,3,1,7,7,0,1,1,3,0.66,0.6061,0.83,0.2239,casual,7
07/09/2022,3,1,7,8,0,1,1,2,0.66,0.6061,0.83,0.1642,casual,26
07/09/2022,3,1,7,9,0,1,1,2,0.66,0.6061,0.83,0.1642,casual,38
07/09/2022,3,1,7,10,0,1,1,2,0.66,0.6061,0.83,0.194,casual,58
07/09/2022,3,1,7,11,0,1,1,2,0.72,0.6818,0.62,0.1343,casual,72
07/09/2022,3,1,7,12,0,1,1,2,0.74,0.6818,0.58,0.1343,casual,61
07/09/2022,3,1,7,13,0,1,1,2,0.76,0.697,0.55,0.2537,casual,67
07/09/2022,3,1,7,14,0,1,1,2,0.74,0.6818,0.55,0.2537,casual,58
07/09/2022,3,1,7,15,0,1,1,2,0.76,0.6818,0.45,0.2239,casual,66
07/09/2022,3,1,7,16,0,1,1,1,0.78,0.697,0.4,0.2836,casual,88
07/09/2022,3,1,7,17,0,1,1,1,0.78,0.697,0.4,0.1642,casual,108
07/09/2022,3,1,7,18,0,1,1,1,0.76,0.6818,0.48,0.1343,casual,82
07/09/2022,3,1,7,19,0,1,1,1,0.74,0.6818,0.55,0.1642,casual,88
07/09/2022,3,1,7,20,0,1,1,2,0.74,0.6818,0.55,0.1045,casual,69
07/09/2022,3,1,7,21,0,1,1,2,0.74,0.6818,0.55,0.0896,casual,33
07/09/2022,3,1,7,22,0,1,1,2,0.72,0.6667,0.58,0.1045,casual,35
07/09/2022,3,1,7,23,0,1,1,2,0.7,0.6515,0.65,0.1045,casual,22
07/10/2022,3,1,7,0,0,2,1,1,0.7,0.6515,0.7,0.0896,casual,16
07/10/2022,3,1,7,1,0,2,1,1,0.7,0.6667,0.74,0.1343,casual,0
07/10/2022,3,1,7,2,0,2,1,1,0.7,0.6667,0.74,0.1343,casual,1
07/10/2022,3,1,7,3,0,2,1,1,0.68,0.6364,0.79,0,casual,0
07/10/2022,3,1,7,4,0,2,1,1,0.68,0.6364,0.79,0.1343,casual,0
07/10/2022,3,1,7,5,0,2,1,1,0.66,0.6061,0.83,0.1343,casual,3
07/10/2022,3,1,7,6,0,2,1,2,0.68,0.6364,0.79,0.1045,casual,4
07/10/2022,3,1,7,7,0,2,1,2,0.7,0.6667,0.74,0.1045,casual,31
07/10/2022,3,1,7,8,0,2,1,1,0.72,0.697,0.74,0.1343,casual,34
07/10/2022,3,1,7,9,0,2,1,1,0.74,0.697,0.66,0.1343,casual,47
07/10/2022,3,1,7,10,0,2,1,1,0.76,0.7121,0.62,0.194,casual,56
07/10/2022,3,1,7,11,0,2,1,1,0.8,0.7273,0.46,0.194,casual,92
07/10/2022,3,1,7,12,0,2,1,1,0.8,0.7121,0.41,0.1343,casual,69
07/10/2022,3,1,7,13,0,2,1,1,0.82,0.7273,0.38,0.194,casual,77
07/10/2022,3,1,7,14,0,2,1,1,0.82,0.7273,0.38,0.1642,casual,71
07/10/2022,3,1,7,15,0,2,1,1,0.8,0.7121,0.41,0.2239,casual,77
07/10/2022,3,1,7,16,0,2,1,1,0.8,0.7273,0.43,0.2239,casual,89
07/10/2022,3,1,7,17,0,2,1,1,0.78,0.7121,0.49,0.194,casual,103
07/10/2022,3,1,7,18,0,2,1,3,0.7,0.6667,0.74,0.2239,casual,70
07/10/2022,3,1,7,19,0,2,1,3,0.7,0.6667,0.74,0.2239,casual,55
07/10/2022,3,1,7,20,0,2,1,3,0.64,0.5758,0.83,0.2239,casual,9
07/10/2022,3,1,7,21,0,2,1,3,0.64,0.5758,0.89,0.1045,casual,7
07/10/2022,3,1,7,22,0,2,1,2,0.64,0.5758,0.83,0.1343,casual,14
07/10/2022,3,1,7,23,0,2,1,2,0.64,0.5758,0.89,0.1045,casual,29
07/11/2022,3,1,7,0,0,3,1,2,0.66,0.6061,0.83,0.1343,casual,6
07/11/2022,3,1,7,1,0,3,1,1,0.64,0.5758,0.89,0,casual,3
